rank,SEQPLT14,PNAME,PSTATABB,PLFUELCT,co2_intensity,pred_intensity,residual_zscore,pred_uncertainty,ensemble_score,verification_status
230,5992,Center Falls,NY,HYDRO,0.0,16.811655,2.17513977411404,0.70269716,0.3276975426865701,missing
231,5655,McKee City Solar Phase 2,NJ,SOLAR,0.0,2.359143,1.3903229919655735,1.0733523,0.32713033064119534,missing
232,7778,Intermountain,UT,COAL,2002.118,795.46216,0.38636317093474176,1.4311091,0.3268433509262875,verified
233,1220,Ormesa IH,CA,GEOTHERMAL,0.0,31.807991,2.4625097129446294,0.6625783,0.3263285009882725,missing
234,8085,Drop 2 (WA),WA,HYDRO,0.0,14.564968,2.111706661573476,0.7392485,0.32603730850361357,missing
235,7819,Thermo No 1,UT,GEOTHERMAL,0.0,28.759266,2.416624380393899,0.6909325,0.3253984978393223,missing
236,2399,Yates,GA,COAL,2320.926,5997.379,1.2667814519399334,0.9566858,0.3249216275109451,verified
237,5185,"Sandy Cross Solar, LLC",NC,SOLAR,0.0,1.9029462,1.3216538229707615,1.0824981,0.3239249660287372,missing
238,7570,Port Arthur Steam Energy,TX,OTHF,0.0,4.794745,1.6468521819571373,1.1720998,0.32374091042968967,missing
239,3159,Gibson,IN,COAL,2007.935,1074.8834,0.5264766011113811,1.4711117,0.32349062650836435,verified
240,8327,Packaging of America Tomahawk Mill,WI,BIOMASS,517.73,1435.8436,1.2995863035531914,0.953763,0.3232925230868712,verified
241,7533,Oak Grove,TX,COAL,2184.2,3122.7878,0.9883813456735098,1.3175584,0.32322022902695163,verified
242,3493,Houma,LA,GAS,1516.73,2668.7676,1.085973349332431,1.1356444,0.3230731766072336,verified
243,5726,Titusville Solar,NJ,SOLAR,0.0,3.3404613,1.5109010812121426,1.2126007,0.3224800763841196,missing
244,5786,Freeport McMoRan,NM,OIL,1589.639,162.20544,-0.25093108602676645,1.2633089,0.32243951355849004,verified
245,3768,Smith College Central Heating Plant,MA,GAS,915.031,1098.6273,0.9062084477354626,1.2076602,0.32179431289220917,verified
246,1072,Mammoth Pacific I,CA,GEOTHERMAL,0.0,22.10821,2.29761866160985,0.762342,0.3215538272290595,missing
247,3460,Agrilectric Power Partners Ltd,LA,BIOMASS,8.534,157.42584,2.142474939690661,0.6611187,0.32140983096875225,verified
248,6412,J M Stuart,OH,COAL,2207.835,3633.9336,1.0546167755035067,1.1151998,0.3211700782155101,verified
249,5547,Atlantic Coast Freezers Solar Facility,NJ,SOLAR,0.0,2.7445261,1.4414199844392632,1.1276045,0.3211533463452516,missing
250,2114,Harvest Power Orlando,FL,BIOMASS,0.0,31.593277,2.4594206073277234,0.5333446,0.31992182751177034,missing
251,8207,Argyle,WI,HYDRO,115.852,530.88043,1.533262301358872,1.0032293,0.31979185887428485,verified
252,8121,Lower Monumental,WA,HYDRO,0.0,4.882495,1.6539230819001778,0.6170342,0.31928840754912036,missing
253,8300,Little Quinnesec Falls Hydro Project,WI,HYDRO,0.0,10.67671,1.97648212878903,0.69496363,0.31906811343078284,missing
254,4582,Jackson (MO),MO,OIL,4072.016,41.322258,-1.3282733463156895,1.2830355,0.31865864193744003,verified
255,8124,Main Canal Headworks,WA,HYDRO,0.0,19.602665,2.2436243707307613,0.6804671,0.3186303415296373,missing
256,4115,J B Sims,MI,COAL,2186.805,4577.657,1.1677081783330698,1.1778709,0.3181711727708799,verified
257,4954,"Gastonia, Tulip Drive",NC,OIL,0.0,7.4423723,1.8238943323088606,1.0226808,0.3179903930453858,suspicious
258,7871,Dean Drive Area Electric Generators,VA,OIL,1440.822,436.06522,0.2587256952446344,1.2755656,0.31792493017938095,verified
259,7874,Diesel Group 3,VA,OIL,1456.137,400.36957,0.21367109560198513,1.3316301,0.31743849429979687,verified
260,1712,Walnut Creek Energy Park,CA,GAS,1103.596,1023.271,0.7847458402030947,0.87619835,0.31733477041980107,verified
261,2309,International Paper Augusta Mill,GA,BIOMASS,137.712,1006.12305,1.7529432313795508,0.80424803,0.31715057037568706,verified
262,3911,Cataract Hydro,ME,HYDRO,0.0,12.170194,2.033107431336606,0.687443,0.31690970538443075,missing
263,7331,Comanche Peak,TX,NUCLEAR,0.0,0.0,0.6141591406882176,0.26713744,0.3166471526930065,missing
264,2496,Alliant SBG 9802 Toyota,IA,GAS,1064.889,1391.0948,0.9458801366491197,1.0166379,0.3159139103907016,verified
265,5656,Medford WWTP,NJ,SOLAR,0.0,2.4879022,1.4080193945023356,1.0309315,0.31585564261166427,missing
266,5567,Camden Resource Recovery Facility,NJ,BIOMASS,2101.434,2269.1572,0.8563752415307767,0.9740955,0.3153963916685857,verified
267,2388,Vogtle,GA,NUCLEAR,0.0,0.0,0.7274127883392837,0.19659775,0.31493919610330956,missing
268,6159,MM Albany Energy,NY,BIOMASS,0.0,26.669504,2.3823698557779047,0.5025042,0.31486192995967266,missing
269,1912,Tacoma,CO,HYDRO,0.0,7.7114687,1.838656196677522,0.61733043,0.3137706463418551,missing
270,7815,St George Red Rock,UT,OIL,2061.728,89.15649,-0.6524067516699938,1.1888708,0.3119252406640982,verified
271,865,Golden Acorn Casino,CA,WIND,0.0,0.8615018,1.1126055267181663,0.8253402,0.31155809376157634,missing
272,2692,University of Northern Iowa,IA,COAL,1205.892,2661.7773,1.1925555109077997,1.1240026,0.31155025395475594,verified
273,3727,NFM Solar Power LLC,MA,SOLAR,0.0,1.016875,1.1503207974443574,0.8637811,0.31111390930615956,missing
274,1218,Ormesa I,CA,GEOTHERMAL,0.0,21.080236,2.2762100604386832,0.5389701,0.3108543967723073,missing
275,3506,Mansfield Mill,LA,GAS,358.233,563.18756,1.032641245749235,0.81851125,0.3106684668414742,verified
276,6933,Peach Bottom,PA,NUCLEAR,0.0,0.0,0.6510403444852471,0.3050609,0.3098429934281919,missing
277,461,Ameresco Butte County,CA,BIOMASS,0.0,12.885317,2.0579837049894962,0.47978956,0.3097208014950108,missing
278,1992,Norden 1-3,CT,OIL,2881.322,70.86685,-0.9164789608493086,1.3749255,0.30962897248023424,verified
279,2019,Waterbury Generation,CT,GAS,998.384,3086.6506,1.3509641397935033,1.1224375,0.30952330336801337,verified
280,3717,Mount Tom,MA,COAL,3734.1,3107.4624,0.7338658570716919,1.121516,0.30903911608147017,verified
281,5533,Wheelabrator Concord Facility,NH,BIOMASS,1959.411,1727.3339,0.7609883074377383,0.9146083,0.3087494526932588,verified
282,3555,Acton Solar Landfill,MA,SOLAR,0.0,2.8636127,1.4561491518476004,0.9314162,0.3087068393655615,missing
283,2038,Hay Road,DE,GAS,979.051,1385.226,0.9833928240918389,0.94377166,0.30857761193239275,verified
284,6377,Darby Electric Generating Station,OH,GAS,1437.022,2715.45,1.119509003146394,1.0711046,0.30849697482364535,verified
285,3621,Dartmouth II Solar,MA,SOLAR,0.0,1.5058703,1.252452893719837,1.1472152,0.30834136305558313,missing
286,8194,Whitehorn,WA,GAS,2658.131,4926.8306,1.1104958661758628,1.1630707,0.30810422949618665,verified
287,2270,Crisp Plant,GA,GAS,4667.267,1648.9443,0.3309583593241599,0.97533107,0.3078903529796856,verified
288,5259,University of NC Chapel Hill,NC,COAL,449.752,1825.2366,1.4784928556438348,0.93345535,0.3077768158952301,verified
289,5699,PSEG Hope Creek Generating Station,NJ,NUCLEAR,0.0,0.0,0.7521264955657248,0.551084,0.30675110297843533,missing
290,7203,Cumberland,TN,COAL,2128.801,1055.9492,0.4906367786450249,1.5354233,0.3067498633178716,verified
291,3968,Red Shield Envir Old Town Facility,ME,GAS,64.952,925.46173,2.063447503857941,0.830203,0.3066373232544034,verified
292,6026,Dennison,NY,SOLAR,0.0,3.9466705,1.5724070921168587,1.0127184,0.30614239793446685,missing
293,1762,WWTP Power Generation Station,CA,BIOMASS,17.495,312.24225,2.1514392782445775,0.6863462,0.305864069265973,verified
294,8151,"RockTenn CP, LLC-Tacoma Mill",WA,BIOMASS,9.307,8.860991,0.7994534740509783,0.5385601,0.30581297805251556,verified
295,7198,Cherokee Dam,TN,HYDRO,0.0,17.266235,2.1869961518162264,0.7685164,0.30517419891266784,missing
296,1136,Mojave Siphon,CA,HYDRO,0.0,7.509534,1.8276222344576578,0.65928185,0.30514106904611815,missing
297,3722,NEDC Solar Site,MA,SOLAR,0.0,1.5963621,1.2691427570680256,0.95692515,0.305047381193551,missing
298,7495,Martin Lake,TX,COAL,2387.641,2738.9795,0.8848254944061527,1.5126289,0.3047420518915498,verified
299,4425,Olmsted Waste Energy,MN,BIOMASS,689.097,958.8087,0.9754731226934147,0.80280805,0.3046307368770177,verified
300,1630,Terra-Gen VG Wind LLC,CA,WIND,0.0,0.25132114,0.9257438917013993,0.9160481,0.30462301268489894,missing
301,3253,Wabash River Gen Station,IN,COAL,2190.087,2438.1167,0.8707173353626289,0.9390695,0.3042547611900461,verified
302,156,Calhoun Energy Center,AL,GAS,1616.302,2433.7117,1.0127185985338347,1.0819422,0.3040842910308178,verified
303,6045,Entenmanns Energy Center,NY,GAS,1705.895,1558.473,0.7777690525849202,1.1185005,0.30370557450900004,verified
304,1454,SDCCD - Miramar,CA,SOLAR,0.0,2.7879257,1.4468413984473216,0.93418497,0.3034771744513125,missing
305,2040,Kent County Wastewater Treatment Solar,DE,SOLAR,0.0,0.9450995,1.1332728939680217,1.034885,0.3034543451317645,missing
306,2076,Central Power and Lime,FL,BIOMASS,926.537,5525.856,1.6599736264254086,0.8267832,0.30278110334978314,verified
307,2471,AG Processing Inc,IA,COAL,1216.398,2410.6003,1.1418644055607727,1.2372282,0.3027786123610843,verified
308,8075,Cosmo Specialty Fibers Plant,WA,BIOMASS,50.477,52.802635,0.8410540195307952,0.68398106,0.3026511875685276,verified
309,4593,Labadie,MO,COAL,1966.896,951.5556,0.4789081331858821,1.8509777,0.30253046314667553,verified
310,3233,Rockport,IN,COAL,2065.707,760.8657,0.35076728434904125,1.4067744,0.30250525287055813,verified
311,7115,Piedmont Hydro Power Project,SC,HYDRO,0.0,3.9886756,1.5763852409842949,0.7340677,0.3017446776821152,missing
312,7704,Village Creek Water Reclamation Facility,TX,BIOMASS,13.125,341.87375,2.3207788034396524,0.6860114,0.30169350058954547,verified
313,6375,Cooper Farms VW Project,OH,WIND,0.0,0.6865468,1.0661702627018121,1.077791,0.3012388124926545,missing
314,2365,South Columbus Water Resource Facility,GA,BIOMASS,0.0,7.42939,1.8231702881274108,0.603986,0.3003792584419754,missing
315,3634,Dorchester Solar Site,MA,SOLAR,0.0,1.3804936,1.2283046462109748,0.91989315,0.2998198389019314,missing
316,6383,"Dynegy Dicks Creek, LLC",OH,GAS,153.182,527.36475,1.3997168986520252,0.852443,0.299313200764619,verified
317,3640,Easton Landfill,MA,SOLAR,0.0,2.3349686,1.3869249757869768,1.0393624,0.2992312616838751,missing
318,7196,Chattanooga Metropolitan Airport Solar,TN,SOLAR,0.0,1.1166489,1.1730371929025218,0.896061,0.29825910889976937,missing
319,7018,Johnston LFG Turbine Plant,RI,BIOMASS,0.0,28.025625,2.4048808436594187,0.5338812,0.2981896571923019,missing
320,2227,Treasure Coast Energy Center,FL,GAS,838.908,990.1928,0.898182468544386,1.0603514,0.2981081459588402,verified
321,7542,"Odessa-Ector Power Partners, LP",TX,GAS,889.721,858.0695,0.8032431998278378,1.0506399,0.29772782852925644,verified
322,3110,Wood River Power Station,IL,COAL,2127.665,3299.9795,1.026670383672129,1.0816972,0.2976593074019833,verified
323,4065,Eckert Station,MI,COAL,3292.443,4875.9824,1.0049672581436093,0.9485035,0.29736350570738834,verified
324,4404,Monticello Nuclear Facility,MN,NUCLEAR,0.0,2.5684688,1.41876300995788,0.7240476,0.29734460147707903,missing
325,1755,Wolfskill Energy Center,CA,GAS,1333.98,2325.77,1.0816399703498978,1.085902,0.29660339270550795,verified
326,6812,Conemaugh,PA,COAL,1964.604,1459.9816,0.6806821336337381,1.3792261,0.29633870810206203,verified
327,3374,Russell Energy Center,KS,GAS,1311.586,2323.121,1.0890629485027015,0.8819569,0.2959939006735698,verified
328,3091,Tilton Power Station,IL,GAS,1356.318,2489.4792,1.1058218246550726,0.92226905,0.2959319787022233,verified
329,7340,Decker Creek,TX,GAS,1393.121,1893.5393,0.9645628848115338,1.0425018,0.29583133153262264,verified
330,6700,North Fork,OR,HYDRO,0.0,6.783683,1.7856765771641026,0.7365436,0.29429818635542093,missing
331,718,Diablo Canyon,CA,NUCLEAR,0.0,0.0,0.7294239107876286,0.17689903,0.29393265671616814,missing
332,6146,Lyonsdale Associates,NY,HYDRO,0.0,9.122414,1.9092787146108092,0.7075581,0.29349477971772636,missing
333,2987,Joliet 9,IL,COAL,2385.165,3697.9705,1.0265023719657715,1.0764703,0.2933192090084308,verified
334,2994,Kishwaukee CHP Plant,IL,BIOMASS,141.668,462.87012,1.3749850399279628,0.7700411,0.2930222311917471,verified
335,5075,McKenzie Farm,NC,SOLAR,0.0,1.676539,1.2834511544166163,1.1419724,0.2928748508798932,missing
336,2241,Winston,FL,OIL,14475.0,205.5184,-1.1791505212601354,1.38639,0.2928314674958254,verified
337,5903,Richard Burdette Geothermal,NV,GEOTHERMAL,0.0,7.3657894,1.8196071607117739,0.73475766,0.29279079973351974,missing
338,4039,Claude Vandyke,MI,GAS,3217.168,2696.635,0.7372577412492829,1.1258025,0.2926752692808853,verified
339,293,Arizona Western College PV,AZ,SOLAR,0.0,1.492173,1.2498741803626738,0.97706527,0.29258100670507436,missing
340,7955,Surry,VA,NUCLEAR,0.0,0.0,0.5833760602015992,0.28153786,0.29232532081936474,missing
341,3599,CES Sterling LLC,MA,SOLAR,0.0,0.9601619,1.1369020602700766,0.98887646,0.2920025073149971,missing
342,2637,Osage (IA),IA,WIND,23.263,6.258423,0.2525110642277982,0.9903948,0.2919468521774846,verified
343,347,Kingman 1,AZ,WIND,0.0,0.40690422,0.9808786993867188,0.9278293,0.2919156783855443,missing
344,151,Barry,AL,COAL,1393.435,1047.8209,0.6862658103498425,1.3569133,0.29185021400785954,verified
345,5977,Brentwood Solar,NY,SOLAR,0.0,1.6511078,1.2789596408384982,0.9515057,0.29089186938884615,missing
346,3598,Cape Cod Air Force Station - 6 SWS,MA,WIND,0.0,0.52682614,1.019362615079433,0.9603601,0.2908759831874191,missing
347,3103,Waukegan,IL,COAL,2277.813,5057.879,1.195457770867231,0.9269982,0.29046773918013963,verified
348,4236,White Feather Generating Station,MI,BIOMASS,0.0,12.691851,2.0513825083787287,0.54768723,0.290274703122631,missing
349,332,Gila River Power Station,AZ,GAS,1491.591,2541.6228,1.0708746852519893,1.1423119,0.2901813040610747,verified
350,3523,Plant 31 Paper Mill,LA,GAS,62.682,196.17374,1.3519787611161342,0.74590844,0.29003316800587065,verified
351,8110,Kettle Falls Generating Station,WA,BIOMASS,22.336,402.77252,2.161496898150787,0.677107,0.2894162206395453,verified
352,5412,Hallam,NE,GAS,1652.77,2496.4185,1.0141916515559435,0.99806654,0.28939223529372565,verified
353,8285,Jefferson Solar Park,WI,SOLAR,0.0,1.6633346,1.2811244263814714,1.0688903,0.2893397402080391,missing
354,4880,CPI USA North Carolina Southport,NC,BIOMASS,738.068,1064.1074,0.9921930907776862,0.8878952,0.2892817802150266,verified
355,7826,US Magnesium,UT,GAS,847.869,1655.5592,1.1348160229389586,0.96245193,0.28909939019660147,verified
356,2343,PInova Inc,GA,BIOMASS,120.273,343.9831,1.3121151167579537,0.82531774,0.2889506134111375,verified
357,4223,Verso Paper Quinnesec Mich Mill,MI,BIOMASS,27.303,106.31632,1.4473092239771261,0.7337493,0.28877018810864913,verified
358,5630,Jersey-Atlantic Wind Farm,NJ,WIND,0.0,0.43576372,0.990431623905449,1.0532678,0.28831794033947966,missing
359,491,Badger Creek Cogen,CA,GAS,788.009,1312.3413,1.059992533107335,0.99883693,0.2881823060362373,verified
360,2780,Grace,ID,HYDRO,0.0,4.719639,1.6407145755248254,0.7451882,0.2874831178630045,missing
361,1104,Metcalf Energy Center,CA,GAS,874.906,955.19763,0.8615280081750607,1.1433076,0.28708927469627143,verified
362,8341,Rapide Croche,WI,HYDRO,0.0,3.3712912,1.5142309553550723,0.85532814,0.2870125705052273,missing
363,2201,South Energy Center,FL,GAS,1558.425,1500.367,0.8024152851804541,0.9513023,0.2867512616940079,verified
364,2352,Riverwood International Macon Mill,GA,BIOMASS,16.223,67.85467,1.4722153923104433,0.6956367,0.28673782785673596,verified
365,4315,Faribault Energy Park,MN,GAS,911.763,1334.7147,0.9993933496642458,0.9281741,0.286234675674086,verified
366,6117,James A Fitzpatrick,NY,NUCLEAR,0.0,1.233999,1.1984231577654054,0.72314006,0.28614029417158604,missing
367,5561,Bridgeport Disposal Solar Farm,NJ,SOLAR,0.0,0.77861726,1.091177015734109,0.8733854,0.28538892950156847,missing
368,7333,Copper Station,TX,GAS,1888.797,1757.1036,0.7862818354248609,0.83907974,0.2849203101391781,verified
369,3642,EDF Lancaster,MA,SOLAR,0.0,1.6799524,1.2840507762884963,1.0181049,0.2848778594373856,missing
370,3465,Big Cajun 1,LA,GAS,1454.151,2297.3403,1.0353050489946891,1.2617611,0.28467328982984896,verified
371,3836,Easton 2,MD,OIL,1978.231,108.54389,-0.5413298711383451,1.2352693,0.2844567160953406,verified
372,2159,Northside,FL,COAL,2388.829,2142.0815,0.7689953027244407,1.0722307,0.28394886342328896,verified
373,1803,Cedar Creek Wind,CO,WIND,0.0,1.7173812,1.2905759791064007,0.93015295,0.2838118942800222,missing
374,6494,Walter C Beckjord Generating Station,OH,COAL,2691.316,4370.611,1.0483144935025501,1.0061673,0.2836322922516298,verified
375,3758,Salem Harbor Station,MA,COAL,2837.423,2836.4978,0.8201119582974423,1.1170691,0.2835232417649698,verified
376,2854,Tuana Gulch Wind Park,ID,WIND,0.0,0.0,0.7762126616140056,0.84584326,0.2834863041966478,missing
377,6434,Muskingum River,OH,COAL,2011.296,3782.195,1.1172673419810097,1.0031205,0.28347989530148765,verified
378,526,Bishop Creek 5,CA,HYDRO,0.0,5.193286,1.6781449676747442,0.5066467,0.28223405700016235,missing
379,5723,The Lawrenceville School Solar Facility,NJ,SOLAR,0.0,1.8099897,1.306342335598366,0.8565119,0.28223264277206195,missing
380,3596,Camelot Wind LLC,MA,WIND,0.0,0.6396345,1.0528985076180453,0.9187394,0.28208204004966375,missing
381,4329,Granite City,MN,GAS,0.0,4.6133056,1.631885835397495,0.5366045,0.28147523218912185,suspicious
382,1226,"Otay Mesa Energy Center, LLC",CA,GAS,858.146,1384.9015,1.0452269973594255,0.83733755,0.28143136447861045,verified
383,4092,Gratiot County Wind LLC,MI,WIND,0.0,0.479219,1.004459685480145,1.0669483,0.2810009035965727,missing
384,2902,"Calumet Energy Team, LLC",IL,GAS,1187.426,1713.4824,0.9926826142006031,0.9719699,0.2809073370876859,verified
385,2284,Flint River Operations,GA,BIOMASS,20.517,158.19029,1.761789757948385,0.6920348,0.2806309286558678,verified
386,1875,OREG 4 Peetz,CO,OTHF,0.0,3.054731,1.4788640610802954,0.83915675,0.28000644372870975,missing
387,1455,SDCWA - Twin Oaks,CA,SOLAR,0.0,1.1839991,1.1877738475221853,1.1286784,0.27985603889021005,missing
388,2364,Smarr Energy Facility,GA,GAS,1401.616,1920.1412,0.9682648526847789,1.1045305,0.2795299632347059,verified
389,2323,McIntosh (6124),GA,COAL,2492.662,4092.169,1.053413111414974,0.9987278,0.2794668042283454,verified
390,4874,Concord Farm,NC,SOLAR,0.0,0.910879,1.12492221368598,0.9816801,0.27926051000151625,missing
391,6874,Keystone Recovery,PA,BIOMASS,0.0,4.943945,1.6588122028543135,0.44407105,0.279090952630225,missing
392,2063,Big Bend,FL,COAL,2279.552,1692.496,0.6802439127797703,1.4674377,0.27823322232870185,verified
393,5776,Cunningham,NM,GAS,1264.337,1823.2174,0.9923679214026468,0.9897549,0.2779298956602193,verified
394,6416,Kyger Creek,OH,COAL,2131.476,3274.1597,1.0221344853292267,1.0151283,0.2778595695589483,verified
395,7605,Sam Bertron,TX,GAS,0.0,9.088088,1.907680657685462,0.47775954,0.27742283038959903,suspicious
396,3623,Dartmouth Power,MA,GAS,1032.611,1599.6045,1.026011106597238,0.94785124,0.2773883423910407,verified
397,3256,Whitewater Valley,IN,COAL,2644.462,2404.9666,0.7756208906001757,1.0113612,0.27723108825490006,verified
398,7917,"MeadWestvaco of Virginia, Covington",VA,BIOMASS,412.38,1123.1304,1.2909189915837225,0.9291576,0.27715391813732126,verified
399,1089,MCAGCC Cogen Plant 1,CA,GAS,1344.952,176.6583,-0.13242693354795407,1.0207765,0.27643674201445934,verified
400,831,Franklin (CA),CA,HYDRO,0.0,4.73978,1.6423683799262656,0.5835945,0.27612899858883966,missing
401,702,Cymric 6Z Cogen,CA,GAS,649.088,690.4492,0.8492846626155303,0.9650521,0.2759030828193958,verified
402,8009,J C McNeil,VT,BIOMASS,364.439,391.1354,0.8534369186875073,0.8860833,0.27525620776608384,verified
403,2099,Fort Myers,FL,GAS,878.245,842.0443,0.8004850254159283,1.3163402,0.27523730236051236,verified
404,5539,4 Applegate Solar LLC,NJ,SOLAR,0.0,1.056504,1.1594751892014004,0.9516696,0.27494772041533055,missing
405,3473,CII Carbon LLC,LA,OIL,2165.517,148.30347,-0.4381832649655542,1.3208805,0.27490443642681656,verified
